,Date,Close,High,Low,Open,Volume,bid_volume,ask_volume,bid,ask,bid_ask_spread,order_book_depth,cumulative_price_volume,cumulative_volume,vwap,inflation_rate,gdp_growth_rate,unemployment_rate,interest_rate,nominal_interest_rate,ppp,price_return,inflation_adjusted_return,real_interest_rate,unemployment_rate_impact,ppp_adjusted_price,Return,Sentiment,SMA_20,EMA_20,RSI_14,hband,lband,MACD_12_26,MACD_sign_12_26,stoch_k,OBV,ichimoku_a_9_26,ichimoku_b_9_26,CVaR
49,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.7,118498.4,3.6999999999970896,36.827,3.669271150547274e+18,81168901576474.0,45205.38136259289,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117823.34057789024,57.77736896802253,117922.1484375,117922.1484375,302.7214947209286,443.1158150600461,40.88262628471463,1800583143586.0,118267.09765625,114124.50390625,-0.011548136322898361
50,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.7,118498.5,3.8000000000029104,36.827,3.677344467264481e+18,81237364683907.0,45266.66370300116,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117832.75085023404,57.77736896802253,117922.1484375,117922.1484375,280.23051071254304,410.5387541905456,40.88262628471463,1869046251019.0,118267.09765625,114124.50390625,-0.011548136322898361
51,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.7,118498.3,3.6000000000058208,36.827,3.6854177839816873e+18,81305827791340.0,45327.84283852069,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117841.26490616411,57.77736896802253,117922.1484375,117922.1484375,259.4158593018219,380.3141752128008,40.88262628471463,1937509358452.0,118267.09765625,114124.50390625,-0.00947193102496302
52,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.8,118498.3,3.5,36.827,3.693491100698894e+18,81374290898773.0,45388.91902964141,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117848.96809962468,57.77736896802253,117922.1484375,117922.1484375,240.15177789115117,352.2816957484709,40.88262628471463,2005972465885.0,118130.6171875,115193.99609375,-0.00947193102496302
53,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.8,118498.2,3.3999999999941792,36.827,3.701564417416101e+18,81442754006206.0,45449.892535977335,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117855.9376556128,57.77736896802253,117922.1484375,117922.1484375,222.32206421734008,326.2897694422448,40.88262628471463,2074435573318.0,118130.6171875,115193.99609375,-0.0063892553599408375
54,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118498.2,3.3000000000029104,36.827,3.709637734133307e+18,81511217113639.0,45510.763616270255,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117862.24344436396,57.77736896802253,117922.1484375,117922.1484375,205.8193305501918,302.19568166383425,40.88262628471463,2142898680751.0,118130.6171875,115295.58203125,-0.0063892553599408375
55,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118498.3,3.400000000008731,36.827,3.7177110508505134e+18,81579680221072.0,45571.532528393385,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117867.94868180549,57.77736896802253,117922.1484375,117922.1484375,190.5443189243815,279.8654091159437,40.88262628471463,2211361788184.0,118130.6171875,115295.58203125,-0.0063892553599408375
56,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118498.1,3.200000000011641,36.827,3.72578436756772e+18,81648143328505.0,45632.19952935506,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117873.1105633002,57.77736896802253,117922.1484375,117922.1484375,176.40527199333883,259.1733816914227,40.88262628471463,2279824895617.0,118130.6171875,115295.58203125,-6.580836220663559e-07
57,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.1,3.1000000000058208,36.827,3.733857684284927e+18,81716606435938.0,45692.76487530226,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117877.78083703353,57.77736896802252,117922.1484375,117922.1484375,163.31735463147925,240.002176279434,40.88262628471463,2348288003050.0,118130.6171875,115295.58203125,0.0
58,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118498.0,118498.1,0.1000000000058207,36.827,3.741931001002133e+18,81785069543371.0,45753.22882152432,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117882.00632279224,57.77736896802252,117922.1484375,117922.1484375,151.20212188780715,222.24216540110865,40.88262628471463,2416751110483.0,118130.6171875,115724.64453125,0.0
59,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.1,3.1000000000058208,36.827,3.75000431771934e+18,81853532650804.0,45813.59162245645,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117885.82938133585,57.77736896802252,117922.1484375,117922.1484375,139.98702931782464,205.79113818445185,40.88262628471463,2485214217916.0,118130.6171875,116876.1796875,0.0
60,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.6,118498.1,3.5,36.827,3.758077634436546e+18,81921995758237.0,45873.85353168332,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117889.28833906577,57.77736896802252,117922.1484375,117922.1484375,129.60498209838988,190.55390696723947,40.88262628471463,2553677325349.0,118130.6171875,118925.71484375,0.0
61,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.7,118498.0,3.3000000000029104,36.827,3.7661509511537526e+18,81990458865670.0,45934.01480194261,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117892.41787225,57.77736896802252,117922.1484375,117922.1484375,119.99391966608528,176.44190950700863,40.88262628471463,2622140432782.0,118130.6171875,118925.71484375,0.0
62,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.7,118495.1,0.4000000000087311,36.827,3.774224267870959e+18,82058921973103.0,45994.07568512857,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117895.24935465476,57.77736896802252,117922.1484375,117922.1484375,111.09643292093824,163.37281418979455,40.88262628471463,2690603540215.0,118130.6171875,118925.71484375,0.0
63,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.6,118495.1,0.5,36.827,3.7822975845881656e+18,82127385080536.0,46054.036432295485,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117897.81117206858,57.77736896802252,117922.1484375,117922.1484375,102.8594113066938,151.2701336131744,40.88262628471463,2759066647648.0,118130.6171875,118925.71484375,0.0
64,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.9,2.8999999999941792,36.827,3.790370901305372e+18,82195848187969.0,46113.89729366122,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117900.12900687158,57.77736896802252,117922.1484375,117922.1484375,95.23371732053056,140.06285035464563,40.88262628471463,2827529755081.0,118130.6171875,117879.71484375,0.0
65,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.0,3.0,36.827,3.798444218022578e+18,82264311295402.0,46173.65851861068,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117902.22609550285,57.77736896802252,117922.1484375,117922.1484375,88.17388622231374,129.68505752817927,40.88262628471463,2895992862514.0,118130.6171875,117879.71484375,0.0
66,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.8,2.8000000000029104,36.827,3.806517534739785e+18,82332774402835.0,46233.320355699245,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117904.12346140736,57.77736896802252,117922.1484375,117922.1484375,81.63784890920215,120.07561580438386,40.88262628471463,2964455969947.0,118130.6171875,117879.71484375,0.0
67,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.814590851456992e+18,82401237510268.0,46292.883052656296,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117905.84012579713,57.77736896802253,117922.1484375,117922.1484375,75.58667609798431,111.17782786310396,40.88262628471463,3032919077380.0,118130.6171875,117805.8671875,0.0
68,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.7,2.6999999999970896,36.827,3.8226641681741983e+18,82469700617701.0,46352.34685638856,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117907.39329834023,57.77736896802252,117922.1484375,117922.1484375,69.9843421165715,102.93913071379748,40.88262628471463,3101382184813.0,118130.6171875,117514.89453125,0.0
69,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.830737484891405e+18,82538163725134.0,46411.71201298355,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117908.79854968876,57.77736896802252,117922.1484375,117922.1484375,64.79750675086689,95.31080592121135,40.88262628471463,3169845292246.0,118130.6171875,117514.89453125,0.0
70,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.7,2.6999999999970896,36.827,3.8388108016086113e+18,82606626832567.0,46470.97876771299,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117910.06996757556,57.77736896802252,117922.1484375,117922.1484375,59.9953137236007,88.24770748168925,40.88262628471463,3238308399679.0,118130.6171875,117514.89453125,0.0
71,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.1,118497.7,2.599999999991269,36.827,3.846884118325818e+18,82675089940000.0,46530.14736503615,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117911.22029804451,57.77736896802252,117922.1484375,117922.1484375,55.54920450026111,81.70800688540362,40.88262628471463,3306771507112.0,118130.6171875,117514.89453125,0.0
72,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118497.7,2.8000000000029104,36.827,3.854957435043024e+18,82743553047433.0,46589.21804860323,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117912.26107323077,57.77736896802252,117922.1484375,117922.1484375,51.4327462255751,75.65295475343792,40.88262628471463,3375234614545.0,118130.6171875,117436.5859375,0.0
73,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.2,0.1999999999970896,36.827,3.863030751760231e+18,82812016154866.0,46648.19106125869,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117913.20272697067,57.77736896802252,117922.1484375,117922.1484375,47.62147269154957,70.04665834106025,40.88262628471463,3443697721978.0,118130.6171875,117289.8046875,0.0
74,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.871104068477437e+18,82880479262299.0,46707.066645044615,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117914.05469940204,57.77736896802252,117922.1484375,117922.1484375,44.09273732795555,64.8558741384393,40.88262628471463,3512160829411.0,118130.6171875,117289.8046875,0.0
75,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118495.1,0.2000000000116415,36.827,3.879177385194644e+18,82948942369732.0,46765.84504120395,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117914.82553160183,57.77736896802252,117922.1484375,117922.1484375,40.825577287207125,60.04981476819287,40.88262628471463,3580623936844.0,118130.6171875,118403.578125,0.0
76,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.8872507019118505e+18,83017405477165.0,46824.5264901839,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117915.5229512112,57.77736896802252,117922.1484375,117922.1484375,37.80058777054364,55.59996936866303,40.88262628471463,3649087044277.0,118130.6171875,118403.578125,0.0
77,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.7,2.6999999999970896,36.827,3.895324018629057e+18,83085868584598.0,46883.1112316391,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117916.15394990536,57.77736896802252,117922.1484375,117922.1484375,34.99980580995907,51.47993665692224,40.88262628471463,3717550151710.0,118130.6171875,118403.578125,0.0
78,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118497.7,2.8000000000029104,36.827,3.903397335346264e+18,83154331692031.0,46941.59950443497,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117916.7248534858,57.77736896802252,117922.1484375,117922.1484375,32.40660278315772,47.66526988216933,40.88262628471463,3786013259143.0,118130.6171875,118130.6171875,0.0
79,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118497.8,2.900000000008731,36.827,3.91147065206347e+18,83222794799464.0,46999.9915466509,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117917.24138529666,57.77736896802252,117922.1484375,117922.1484375,30.005584995407844,44.13333290481704,40.88262628471463,3854476366576.0,118130.6171875,118130.6171875,0.0
80,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.8,2.8000000000029104,36.827,3.9195439687806766e+18,83291257906897.0,47058.28759558349,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117917.70872360174,57.77736896802251,117922.1484375,117922.1484375,27.78250171446416,40.86316666674647,40.88262628471463,3922939474009.0,118130.6171875,118130.6171875,0.0
81,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.6,3.6000000000058208,36.827,3.927617285497883e+18,83359721014330.0,47116.48788774981,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117918.13155349682,57.77736896802251,117922.1484375,117922.1484375,25.724160093042883,37.83536535200575,40.88262628471463,3991402581442.0,118130.6171875,118130.6171875,0.0
82,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.9,2.8999999999941792,36.827,3.9356906022150897e+18,83428184121763.0,47174.59265889055,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117918.51411387807,57.77736896802251,117922.1484375,117922.1484375,23.81834645695926,35.03196157299645,40.88262628471463,4059865688875.0,118130.6171875,118130.6171875,0.0
83,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.7,2.6999999999970896,36.827,3.943763918932296e+18,83496647229196.0,47232.60214397319,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117918.86023993732,57.77736896802251,117922.1484375,117922.1484375,22.053753477637656,32.436319953924695,40.88262628471463,4128328796308.0,118130.6171875,118130.6171875,0.0
84,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.951837235649503e+18,83565110336629.0,47290.51657719524,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117919.17340160997,57.77736896802252,117922.1484375,117922.1484375,20.419912784695043,30.033038520078765,40.88262628471463,4196791903741.0,118130.6171875,118130.6171875,0.0
85,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.9,118495.1,0.2000000000116415,36.827,3.959910552366709e+18,83633573444062.0,47348.336191987306,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117919.4567383614,57.77736896802252,117922.1484375,117922.1484375,18.907132608888787,27.80785733784077,40.88262628471463,4265255011174.0,118130.6171875,118130.6171875,0.0
86,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118495.1,0.1000000000058207,36.827,3.967983869083916e+18,83702036551495.0,47406.06122101629,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117919.71309066033,57.77736896802251,117922.1484375,117922.1484375,17.506440076773288,25.747573885627272,40.88262628471463,4333718118607.0,118130.6171875,118130.6171875,0.0
87,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.5,3.5,36.827,3.976057185801122e+18,83770499658928.0,47463.6918961885,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117919.94502845456,57.77736896802251,117922.1484375,117922.1484375,16.2095278071356,23.83996466992894,40.88262628471463,4402181226040.0,118130.6171875,118130.6171875,0.0
88,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.6,3.6000000000058208,36.827,3.984130502518329e+18,83838962766361.0,47521.2284486527,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.15487693508,57.77736896802251,117922.1484375,117922.1484375,15.00870448697242,22.073712633337635,40.88262628471463,4470644333473.0,118130.6171875,118130.6171875,0.0
89,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.4,3.3999999999941792,36.827,3.992203819235536e+18,83907425873794.0,47578.67110880328,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.34473984604,57.77736896802251,117922.1484375,117922.1484375,13.896849128024767,20.438339932275063,40.88262628471463,4539107440906.0,118130.6171875,118130.6171875,0.0
90,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118497.7,2.6999999999970896,36.827,4.000277135952742e+18,83975888981227.0,47636.02010628328,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.51652057498,57.77736896802252,117922.1484375,117922.1484375,12.867368728519068,18.924145691523865,40.88262628471463,4607570548339.0,118130.6171875,118130.6171875,0.0
91,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118497.6,118497.7,0.0999999999912688,36.827,4.008350452669949e+18,84044352088660.0,47693.275669987466,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.6719412345,57.77736896802251,117922.1484375,117922.1484375,11.914159085281426,17.522148370275378,40.88262628471463,4676033655772.0,118130.6171875,118130.6171875,0.0
92,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118497.6,118498.6,1.0,36.827,4.016423769387155e+18,84112815196093.0,47750.43802806538,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.81255992645,57.77736896802251,117922.1484375,117922.1484375,11.0315685205278,16.224032400325864,40.88262628471463,4744496763205.0,118130.6171875,118130.6171875,0.0
93,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118497.7,118498.6,0.9000000000087311,36.827,4.0244970861043615e+18,84181278303526.0,47807.50740792436,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117920.93978636204,57.77736896802251,117922.1484375,117922.1484375,10.214364305735216,15.022098781407736,40.88262628471463,4812959870638.0,118130.6171875,118130.6171875,0.0
94,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118497.7,118498.7,1.0,36.827,4.032570402821568e+18,84249741410959.0,47864.48403623256,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.05489599422,57.7773689680225,117922.1484375,117922.1484375,9.457701581253788,13.909219341376946,40.88262628471463,4881422978071.0,118130.6171875,118130.6171875,0.0
95,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118497.6,118498.7,1.0999999999912689,36.827,4.040643719538775e+18,84318204518392.0,47921.36813892194,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.1590428043,57.7773689680225,117922.1484375,117922.1484375,8.757094585365849,12.878794390174727,40.88262628471463,4949886085504.0,118130.6171875,118130.6171875,0.0
96,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118498.6,118498.7,0.0999999999912688,36.827,4.048717036255981e+18,84386667625825.0,47978.15994119129,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.25327087055,57.7773689680225,117922.1484375,117922.1484375,8.10839002065768,11.92471351627132,40.88262628471463,5018349192937.0,118130.6171875,118130.6171875,0.0
97,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118495.0,118498.7,3.6999999999970896,36.827,4.056790352973188e+18,84455130733258.0,48034.859667509154,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.33852483529,57.7773689680225,117922.1484375,117922.1484375,7.507742398491246,11.041319292715306,40.88262628471463,5086812300370.0,118130.6171875,118130.6171875,0.0
98,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.4,118498.7,4.30000000000291,36.827,4.064863669690394e+18,84523593840691.0,48091.46754161682,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.41565937476,57.7773689680225,117922.1484375,117922.1484375,6.951591214208747,10.223373677013994,40.88262628471463,5155275407803.0,118130.6171875,118130.6171875,0.0
99,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.4,118498.6,4.2000000000116415,36.827,4.0729369864076006e+18,84592056948124.0,48147.98378653123,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.48544776764,57.7773689680225,117922.1484375,117922.1484375,6.436639816660318,9.46602690494326,40.88262628471463,5223738515236.0,118130.6171875,118130.6171875,0.0
100,2025-07-31,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433.0,11.216,25.611,118494.4,118494.5,0.1000000000058207,36.827,4.081010303124807e+18,84660520055557.0,48204.40862454796,2.6726833178446263,0.0,4.1,4.33,0.25,1.0,0.0,-0.7277195136478943,-2.4226833178446263,0.0,117922.1484375,0.0,72.0,117922.1484375,117921.5485896469,57.7773689680225,117922.1484375,117922.1484375,5.959835846311762,8.76478869321696,40.88262628471463,5292201622669.0,118130.6171875,118130.6171875,0.0
