Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,hband,lband,MACD_12_26,MACD_sign_12_26,stoch_k,OBV,ichimoku_a_9_26,ichimoku_b_9_26
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,36016.95283203125,34367.17725862359,43.95193402998014,41473.1071306526,30560.798533409903,1865.1111520194536,2897.5594419227955,4.915781419443699,1532883335534,34521.666015625,29783.1357421875
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,36060.8775390625,34237.518635778484,49.599862223217166,41404.04385877058,30717.711219354424,1550.263560385829,2628.1002656154023,32.46331528010408,1610090608045,34213.4541015625,29783.1357421875
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,36025.15849609375,34030.86377314482,47.38696538111205,41464.21458761591,30586.10240457158,1211.0855607325866,2344.6973246388393,24.980467682101754,1561735870070,34116.2802734375,29783.1357421875
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,36041.03173828125,33865.00807153578,47.97775563398107,41434.34009851258,30647.723378049923,949.2346349204163,2065.604786695155,30.29143559131732,1610379700669,34031.14208984375,29783.1357421875
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,35959.7298828125,33722.28278644904,48.195338389816676,41520.53698436783,30398.922781257166,739.4068277251718,1800.3651949011585,30.99073132987141,1670276755507,34214.49853515625,29783.1357421875
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,35747.00419921875,33612.527245775316,48.804533556228506,41482.01128079902,30011.997117638468,582.8157239799039,1556.8553007169078,32.838151813378786,1730532176977,34344.689453125,29783.1357421875
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,35300.07939453125,33309.671972368145,43.07416568243317,41225.72695671139,29374.431832351103,282.9915274318482,1302.0825460598958,13.431121116617332,1667955414962,34344.689453125,29783.1357421875
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,34933.50380859375,33324.56965654737,51.73609618856,40337.56885413022,29529.438763057275,286.85421037929336,1099.0368789237755,42.47534910723297,1744472572668,34000.298828125,29783.1357421875
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,34636.59580078125,33419.02842437619,53.85555380132926,39459.952349242274,29813.23925232023,354.44086200046877,950.1176755391141,56.73412496469437,1862367145179,34507.2822265625,29783.1357421875
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,34432.24990234375,33500.0279494356,53.715545732483356,38944.14945430862,29920.350350378874,399.6157733190412,840.0172950950996,56.238368769136585,1797225316381,34564.9365234375,29783.1357421875
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,34309.63505859375,33463.29760901316,50.24788937442427,38824.841754137306,29794.428363050185,338.30535670745303,739.6749074175704,44.01814590819316,1744470773710,34668.3779296875,29783.1357421875
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,34290.34580078125,33470.33362541667,51.482492540015514,38815.28099296464,29765.41060859786,320.14374240541656,655.7686744151396,48.49102632524491,1805871174370,34668.3779296875,29996.3896484375
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,34200.04228515625,33664.61509561508,56.86220090206187,38548.45812035579,29851.6264499567,459.6655457453453,616.5480486811807,69.36415145915838,1868959759803,34668.3779296875,30340.53515625
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,34114.28037109375,34027.2317382946,61.440264903953555,38120.02061325601,30108.54012893149,720.2360745501865,637.2856538549819,90.11760417977392,1930126577962,34540.78125,30479.7236328125
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,34119.31533203125,34303.311230480824,59.546097978463315,38138.90278357814,30099.727880484363,872.6215300291951,684.3528290898246,82.71456091680214,1861288503570,34583.2197265625,30513.2900390625
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,34217.62373046875,34669.12050317313,62.33605797203738,38520.04013869826,29915.207322239243,1079.2491522132696,763.3320937145136,95.14509066803805,1919886569972,34383.79052734375,30622.52734375
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,34391.36044921875,35106.9196665614,64.74687451326864,39186.35953964205,29596.36135879545,1318.3183459220163,874.3293441560141,86.23156239169423,1991212603625,35677.8203125,31590.70703125
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,34505.02880859375,35468.49316557936,63.33568336033224,39605.003449476906,29405.05416771059,1461.6767109824577,991.7988175213029,83.07312158983044,1925711962482,35729.16064453125,32053.052734375
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,35011.36181640625,36490.20475397656,75.09447672928351,42210.83953920241,27811.884093610093,2139.1168813462573,1221.262430286294,99.95566350058587,2027179185169,38407.85205078125,34181.6484375
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,35558.02958984375,37441.71910776451,75.42574021502944,44326.755739996566,26789.303439690928,2668.20382386665,1510.6507090023651,91.82995559284593,2118989032055,39336.26171875,35081.544921875
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,36262.65380859375,38153.76334452503,69.9260061573042,45640.7177657712,26884.5898514163,2927.646221010924,1794.049811404077,82.83954071812109,2031687942159,39612.50927734375,35081.544921875
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,37007.83232421875,39082.86512421313,73.85511629097934,47530.8771788108,26484.787469626695,3336.159698448624,2102.4717888129862,96.62084029141587,2113076853969,40331.07373046875,35447.037109375
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,37779.6927734375,39884.95907071664,72.4761847906238,48982.71854470889,26576.667002166105,3585.9349530827385,2399.1644216669365,92.46834148026564,2036521812773,40690.58544921875,35761.666015625
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,38520.499609375,40572.63112350554,71.06544756855394,50125.58868524094,26915.410533509064,3708.906602547271,2661.1128578430034,90.04453329659962,1966271356618,40775.90087890625,35761.666015625
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,39338.04443359375,41348.3128319812,73.32252187129608,51388.9726410063,27287.1162261812,3891.559689278205,2907.202224130044,95.49591884020766,2037520031846,41343.70166015625,36475.6572265625
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,40106.8048828125,41976.57433310204,70.48553886900305,52293.492146461685,27920.11761916332,3928.7132703861644,3111.5044333812684,90.35791127835851,1960450128680,41343.70166015625,37005.1650390625
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,41045.17109375,42664.50735792566,72.35716261118017,52995.557652419404,29094.784535080606,4013.1495431016665,3291.8334553253485,92.33925292802562,2037499711566,41927.97509765625,38131.935546875
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,41979.3166015625,43567.793115504166,76.18030624345518,54328.07341039511,29630.559792729895,4268.828189681037,3487.2324021964864,97.62644041699647,2118320256970,44579.02978515625,39260.6064453125
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,42847.487109375,44340.36490212281,74.41684010647815,55359.58842092287,30335.385797827126,4383.068670594432,3666.399655876076,94.61978588296027,2066265533391,44579.02978515625,39260.6064453125
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,43928.417578125,45440.152322158734,79.09171311469416,57011.78229967254,30845.052856577466,4758.331530477073,3884.7860307962756,98.79191358644704,2129761030309,46445.55126953125,41736.87109375
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,45077.6755859375,46455.330151596,79.2963642839548,58197.493806839324,31957.85736503567,5014.977651476547,4110.824354932331,92.99216396569274,2197906490335,47681.26708984375,42853.609375
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,46277.8140625,47511.007785967806,80.6838073768816,59346.6053951721,33209.022729827906,5273.808690063306,4343.421221958526,96.09649751296362,2249804075526,48093.93896484375,43526.6630859375
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,47212.665625,48148.751836113726,69.13933690991541,59730.05401355467,34695.277236445334,5150.645729525138,4504.866123471849,71.46424853293453,2157751655194,48257.9560546875,43526.6630859375
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,47780.282421875,48213.10173565052,55.36077478253338,59482.42101307896,36078.14383067105,4566.049023140251,4517.10270340553,34.21088273722098,2051649162370,48504.13623046875,43526.6630859375
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,48419.245703125,48355.21890666,56.87539019338956,59025.15506750968,37813.33633874032,4126.268637532259,4438.935890230876,39.01325734506743,2115344683758,48555.4765625,43526.6630859375
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,48866.7228515625,48235.08868340666,51.31654122867492,58401.96472879487,39331.48097433014,3526.3651226680886,4256.421736718318,13.82871487477664,2060838117809,48555.4765625,43641.9716796875
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,49220.4103515625,48054.58135343936,49.80285547982221,57779.781469168505,40661.0392339565,2956.0134340546356,3996.340076185582,13.584283030224206,1709870176330,48375.05322265625,43641.9716796875
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,49584.6609375,47876.854855492755,49.48742880200484,56884.16114316593,42285.16073183406,2463.3997339694033,3689.7520077423464,12.493827744380503,1663959229948,48651.30078125,43641.9716796875
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,49531.726171875,47615.98958651726,47.24955821013827,56943.236745079725,42120.21559867028,1965.5606824471251,3344.9137426833026,12.566493699343374,1610515342497,48836.685546875,43641.9716796875
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,49689.2330078125,47807.91840565848,56.34231574788223,56967.41813295623,42411.047882668776,1911.5699487621823,3058.2449838990788,42.34637716127175,1664406642609,49055.064453125,43641.9716796875
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,49862.2732421875,47862.30601285767,53.570950076064,56836.72467376439,42887.82181061061,1747.5903449633042,2796.114056111924,34.04723343754174,1616875744889,48941.0849609375,43641.9716796875
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,49993.71875,48117.15707710932,57.456794031796996,56914.878480396226,43072.559019603774,1771.4489117737103,2591.1810272442817,48.35739722665485,1670096556864,48305.8173828125,43641.9716796875
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,50046.5345703125,48159.443828694144,53.07651383747712,56906.770888612795,43186.2982520122,1612.2387468186425,2395.392571159154,35.25460472427573,1617752740184,47888.369140625,43641.9716796875
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,50137.6240234375,48232.5734342947,53.779266231505304,56886.71802247342,43388.53002440158,1498.3358344969383,2215.9812238267114,37.68112640352576,1666378669067,48045.912109375,43641.9716796875
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,50147.3787109375,48297.31718459997,53.74393926432111,56888.792666247864,43405.96475562713,1390.8302597776856,2050.951031016906,37.58223369124556,1632015104406,49337.2353515625,43641.9716796875
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,50310.4603515625,48574.400443804734,58.281602090542016,56988.384095391404,43632.53660773359,1473.7740960685478,1935.5156440272347,55.73188137625065,1675152563784,49337.2353515625,43641.9716796875
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,50462.79296875,48924.12644320428,60.18783270848667,57171.35697142519,43754.22896607481,1604.9130005435145,1869.3951153304906,82.13672874872444,1723749991832,49337.2353515625,43641.9716796875
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,50596.5484375,49486.0303236134,64.51610936902914,57536.92555727251,43656.171317727494,1894.9875638724188,1874.5136050388764,100.0,1774662219217,50377.849609375,43641.9716796875
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,50812.9861328125,50107.22274815022,66.32767165260883,58134.51069393601,43491.46157168898,2195.143390895093,1938.63956221012,91.08414414901489,1831957796831,51343.2392578125,43641.9716796875
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,50908.835546875,50840.35592392163,68.91962110815113,58537.37020018521,43280.300893564796,2548.608483822878,2060.6333465326716,98.07439671831176,1888730140426,51551.44140625,43641.9716796875
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,50970.4640625,51458.61629723861,67.44748011410269,58783.42430611684,43157.50381888317,2758.7611665005097,2200.258910526239,94.88888210786493,1833040195724,51551.44140625,43641.9716796875
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,51155.62109375,52390.47054869207,72.6493190560654,59721.77253544057,42589.46965205943,3203.960122897508,2400.999153000493,97.60995845349132,1893710025538,53287.96484375,45318.6181640625
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,51410.3708984375,53048.741582745206,66.93339549439848,60604.4187528171,42216.32304405789,3361.4311361242435,2593.0855496252434,85.62629004822467,1849808799974,53466.7177734375,45318.6181640625
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,51764.5095703125,53320.97564331709,58.29294565854092,61077.711474684824,42451.30766594017,3175.6633949358,2709.6011186873548,61.84841538781044,1783389430084,53882.005859375,45525.5009765625
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,52119.4880859375,53652.778186215466,59.77167305233608,61630.78453594952,42608.191635925476,3065.5406174242235,2780.789018434729,67.77723457471716,1843139228683,54028.849609375,45525.5009765625
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,52708.340234375,54149.74164764732,63.02114423906237,62359.385051075056,43057.29541767494,3109.1356458134396,2846.4583439104713,81.42193935531972,1903397541874,54647.7939453125,45525.5009765625
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,53284.2982421875,54502.9969073952,60.44559326217023,62718.79321183544,43849.80327253956,3027.1323861233614,2882.5931523530494,74.73843482702709,1847651500874,54975.05859375,45525.5009765625
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,53892.208203125,54869.059329905176,61.267189921628486,62979.93396232255,44804.48244392745,2967.2948566810155,2899.5334932186424,76.86723120854816,1896715374660,55041.0927734375,45525.5009765625
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,54551.001953125,55197.11506336659,61.1745802535081,62883.61878117098,46218.38512507902,2883.965173566008,2896.4198292881156,73.59835269701799,1846353643438,55041.0927734375,45853.53515625
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,54945.6109375,55418.66809304596,58.8799474548354,63053.37801659993,46837.843858400076,2722.7749800449383,2861.69085943948,65.83587782464197,1794410228899,55041.0927734375,46874.3388671875
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,55253.11875,55333.95156335111,51.063958955441336,62787.587876722486,47718.64962327752,2326.597861060691,2754.672259763722,26.255455526387838,1737888773925,55019.6064453125,46977.01953125
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,55463.15390625,55277.28430136529,51.549266025939886,62688.0157470698,48238.2920654302,2006.4249912888554,2605.0228060687487,17.25318009253463,1794323797839,54734.2919921875,46977.01953125
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,55673.8087890625,55038.90157028288,46.86240871613613,62302.50917162938,49045.10840649562,1575.98547447288,2399.215339749575,2.8347533441254154,1723756574052,54389.015625,47034.0458984375
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,55812.6515625,54721.30714989879,44.4897321103594,61969.852065489744,49655.45105951026,1135.4220495518384,2146.4566817100276,7.828271075663462,1655756761211,53974.5751953125,47586.541015625
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,56123.898046875,54760.92670705129,52.75441746467055,61424.095717084696,50823.70037666531,1051.181695060397,1927.4016843801016,39.53658776810772,1712408959189,54442.9443359375,48563.923828125
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,56362.2390625,54876.41099387974,54.53015132186507,61161.573241799844,51562.90488320015,1039.9074895322265,1749.9028454105269,47.637797136867064,1759675501422,54778.55859375,49000.681640625
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,56547.4501953125,54978.728622438815,54.4701266829586,60968.13319471625,52126.76719590875,1017.4075636679117,1603.4037890620039,52.60175410574005,1711988920504,54778.55859375,49171.3125
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027,56693.754296875,55242.678203039875,58.37077521834468,61070.072878993305,52317.43571475669,1131.731146666898,1509.0692605829827,74.44781179154585,1769614507531,54462.7119140625,49565.0078125
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432,56839.211328125,55592.67946048846,60.72196793255119,61307.18758389895,52371.235072351046,1301.5369642966762,1467.5628013257215,87.05615491896572,1824028623963,54632.54296875,49565.0078125
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225,56894.896875,55909.45589579909,60.724301860279546,61436.78815731225,52353.00559268775,1419.834370253935,1458.0171151113643,87.06847310964287,1889549450188,54931.9970703125,49880.09375
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792,56983.0828125,56212.9180575087,61.11042729240575,61622.93672425351,52343.228900746486,1510.4548628671328,1468.504664662518,89.80375326719538,1951218613980,55347.28515625,52462.740234375
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,56890.144140625,56514.95562346026,61.77024898442819,61251.03274421477,52529.255537035235,1587.255220109757,1492.254775751966,90.61830927335232,2009946474600,55578.4189453125,52462.740234375
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,56805.2228515625,56618.663718845,55.51092036633599,61039.21325218417,52571.232450940835,1487.3101057544409,1491.265841752461,71.6990201393207,1950305130116,56096.869140625,52462.740234375
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,56947.790625,56822.462858716906,58.45142548737892,61242.80915763803,52652.77209236197,1484.1660797694567,1489.8458893558602,83.96882178457012,2001054793086,56762.6328125,52462.740234375
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,57060.439453125,57035.35962514863,59.204182909849116,61451.66209158714,52669.21681466286,1488.6669534448083,1489.61010217365,87.14952941283906,2061761065201,56969.68359375,52462.740234375
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,57026.5126953125,57145.55007751542,56.04237729593913,61371.50189954368,52681.52349108132,1406.184120316444,1472.9249058022087,77.9522630273818,1995703037213,56986.740234375,52462.740234375
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,56936.0134765625,57041.11078441871,49.05546008533758,61283.27932931644,52588.74762380855,1154.5507069501618,1409.2500660317994,55.17562859104452,1920057733629,57102.9111328125,52462.740234375
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,56934.878515625,57163.286245426454,55.40979274459169,61280.68225403659,52589.07477721341,1125.727476170876,1352.5455480596147,77.6314020459928,1973111589270,57081.4248046875,52462.740234375
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,56931.446484375,57266.306975028696,55.1527015340115,61272.995698664956,52589.89727008505,1084.018426330469,1298.8401237137857,66.43276067215012,1926456380724,56817.193359375,52462.740234375
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,57044.937109375,57506.966727406914,59.15502172262979,61557.74201384568,52532.13220490432,1162.492473947459,1271.5705937605205,76.095116456348,1984694851249,57253.48046875,52462.740234375
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,57328.728125,57763.918928963394,60.17294676171891,61886.641171646545,52770.81507835346,1243.571808203531,1265.9708366491227,82.53800548004493,2030975103829,57253.48046875,52462.740234375
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,57586.453515625,57966.73170953831,58.97539565414098,62112.27384953579,53060.633181714205,1268.0738069574,1266.3914307107782,75.61610140779895,1979146415310,57253.48046875,52462.740234375
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,58122.9130859375,58494.038883034664,67.13763849588305,62781.52338026016,53464.30279161484,1560.7970656596299,1325.2725577005485,97.06536686514079,2049129869672,58486.291015625,53491.951171875
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,58693.18984375,58933.62520965041,65.60440390827517,62832.67158823469,54553.70809926531,1740.9405977265124,1408.4061657057414,81.06287624091738,1971678089985,59046.697265625,54052.357421875
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,59102.0248046875,59350.804877183706,66.03780768928746,63369.13989982141,54834.90970955358,1878.53765841735,1502.4324642480633,83.26953752716402,2032632471564,59046.697265625,54052.357421875
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,59381.988671875,59562.4224186424,59.192509664665714,63524.230642735434,55239.74670101456,1826.0328341475833,1567.1525382279674,64.4639570218911,1948339464096,59115.462890625,54052.357421875
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,59618.6423828125,59669.22221805742,56.00088736570749,63481.07900076167,55756.20576486333,1693.1721987892379,1592.3564703402214,54.86290265082016,1882200704898,59597.6572265625,54052.357421875
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,59541.9416015625,59340.3613966948,43.35025051349394,63605.43932877788,55478.443874347126,1213.3910260151679,1516.563381475211,28.143356861278612,1784731832140,58353.0751953125,54052.357421875
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,59382.2703125,58995.97132320006,42.219339499925965,63769.4136208518,54995.12700414819,784.424958374344,1370.1356968550376,24.05547375309681,1719386966981,58353.0751953125,54052.357421875
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,59259.9802734375,58755.69131622862,44.58891929118862,63824.7350718741,54695.225475000894,499.13170784806425,1195.934899053643,30.27778427003641,1787236290936,58533.896484375,54052.357421875
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,59000.4943359375,58293.824509325896,38.72562126317772,64128.36842188644,53872.62024998857,65.15298961125518,969.7785171651655,8.946267470667976,1732309678470,58846.31640625,54989.095703125
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,58619.3923828125,57671.77202629486,34.62996589739639,64632.96394428464,52605.820821340356,-446.6180042593114,686.4992128802701,8.252940708199185,1657511047692,57723.455078125,55702.806640625
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,58293.88046875,57045.28443748106,33.442025233921896,65139.33989549746,51448.42104200254,-895.8258160039477,370.0342071034266,19.704355285730134,1570842380372,56028.5244140625,55702.806640625
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,57858.49609375,56379.149461292385,31.6201998639103,65581.7302422352,50135.26194526481,-1320.7455577155124,31.878254139638784,13.623419959776756,1521827885591,55971.787109375,55702.806640625
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,57355.81484375,55676.778456050255,29.861843586940765,65959.84930862277,48751.78037887722,-1722.0991720027523,-318.91723108883946,10.420299528366936,1475710771351,55438.560546875,55702.806640625
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,57147.2845703125,55519.157070354995,45.50668923892957,65861.56599160013,48433.00314902487,-1616.6685373616638,-578.4674923434044,38.761971481369116,1533994811176,55059.880859375,56011.291015625
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,57096.4935546875,55472.86755770214,48.02337779073956,65847.55344863536,48345.43366073964,-1434.964062858111,-749.7668064463458,44.4747221226246,1583443033933,54175.5302734375,56011.291015625
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,56921.5310546875,55411.13761173051,47.53616915280324,65707.28524620523,48135.77686316977,-1292.875763741562,-858.3885979053891,46.00367598792175,1535442460978,54061.0537109375,56011.291015625
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,56687.036328125,55234.373017756174,44.56979868710607,65568.80239766085,47805.27025858915,-1268.0975292343937,-940.3303841711901,38.91409963490699,1489353531198,53985.009765625,56011.291015625
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,56584.8833984375,55473.97328094606,54.641799887331715,65367.843461415105,47801.9233354599,-899.5839566377836,-932.1810986645089,68.71409494356949,1541749463183,54270.6962890625,56011.291015625
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,56466.0376953125,55698.17113811786,54.80597007133944,65113.117280782564,47818.95810984244,-594.3985768924322,-864.6245943100937,76.76347241518195,1584585890543,54407.6015625,56011.291015625
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,56302.9189453125,55787.01942258283,51.708068325462825,64807.12771592727,47798.71017469773,-444.0044476544208,-780.5005649789592,83.90216152752974,1546408485208,54407.6015625,56011.291015625
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,55987.7607421875,55921.61690317018,53.066687222487715,63843.69953550775,48131.82194886725,-275.706957751092,-679.5418435333858,84.99202635683368,1598121624239,54538.84375,56011.291015625
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,55498.9529296875,55675.13329929683,44.00896102314254,62711.763072369205,48286.14278700579,-449.1669914279555,-633.4668731122997,52.26127097524451,1529556917272,54962.171875,56011.291015625
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,55204.452734375,55841.69277674475,53.12400802436383,61545.10310947717,48863.802359272835,-253.64481563144363,-557.5024616161285,86.88569634554857,1598798234019,55853.4794921875,56011.291015625
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,54945.6390625,55894.53304800715,50.88319859869601,60612.11683812952,49279.161286870476,-179.5325752993449,-481.9084843527718,78.18832478766434,1529274948913,55853.4794921875,56011.291015625
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,54779.2681640625,56033.75869522076,52.8826951840862,59934.38837472589,49624.147953399115,-42.84931456566119,-394.0966503953497,86.31343906883454,1597708972289,55853.4794921875,56011.291015625
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,54908.6478515625,56297.56999508068,55.80426783632546,60324.79940126111,49492.49630186389,180.18713546290383,-279.239893223699,94.62958947821872,1663091952923,56114.0625,56011.291015625
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,55034.050390625,56481.83155804919,54.37078653649904,60632.98801162987,49435.11276962014,307.29075075066066,-161.93376442882712,88.38750287581098,1597185262576,56114.0625,56011.291015625
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,55003.388671875,56422.59015966355,48.76958027434723,60577.1289051904,49429.6484385596,214.11064911571157,-86.72488171991938,48.46656105262,1525408716278,55867.3916015625,56011.291015625
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,55143.312890625,56449.44578433845,50.71644218008588,60740.29945035926,49546.32633089073,206.05593424085237,-28.16871852776503,60.362608226894174,1586717112603,55810.654296875,56011.291015625
